period,generation,solution_rank,lambda_h,lambda_k,lambda,tip,lambda_k_branch
22,-1,5,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,6,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,7,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,8,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,9,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,10,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,11,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,12,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,13,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,14,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,15,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,16,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,17,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,18,0.0,0.0,0.5,0.5,kperiod_sum
22,-1,19,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,0,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,1,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,2,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,3,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,4,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,5,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,6,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,7,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,8,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,9,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,10,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,11,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,12,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,13,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,14,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,15,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,16,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,17,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,18,0.0,0.0,0.5,0.5,kperiod_sum
23,-1,19,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,0,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,1,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,2,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,3,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,4,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,5,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,6,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,7,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,8,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,9,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,10,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,11,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,12,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,13,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,14,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,15,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,16,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,17,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,18,0.0,0.0,0.5,0.5,kperiod_sum
24,-1,19,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,0,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,1,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,2,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,3,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,4,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,5,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,6,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,7,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,8,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,9,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,10,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,11,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,12,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,13,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,14,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,15,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,16,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,17,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,18,0.0,0.0,0.5,0.5,kperiod_sum
25,-1,19,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,0,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,1,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,2,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,3,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,4,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,5,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,6,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,7,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,8,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,9,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,10,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,11,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,12,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,13,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,14,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,15,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,16,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,17,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,18,0.0,0.0,0.5,0.5,kperiod_sum
26,-1,19,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,0,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,1,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,2,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,3,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,4,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,5,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,6,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,7,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,8,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,9,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,10,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,11,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,12,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,13,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,14,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,15,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,16,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,17,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,18,0.0,0.0,0.5,0.5,kperiod_sum
27,-1,19,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,0,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,1,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,2,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,3,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,4,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,5,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,6,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,7,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,8,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,9,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,10,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,11,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,12,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,13,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,14,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,15,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,16,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,17,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,18,0.0,0.0,0.5,0.5,kperiod_sum
28,-1,19,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,0,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,1,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,2,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,3,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,4,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,5,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,6,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,7,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,8,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,9,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,10,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,11,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,12,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,13,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,14,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,15,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,16,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,17,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,18,0.0,0.0,0.5,0.5,kperiod_sum
29,-1,19,0.0,0.0,0.5,0.5,kperiod_sum
0,-1,0,8.70871685415553e-06,0.012373429888512255,0.49816872706112747,0.5018312729388725,kperiod_sum
0,-1,1,8.258869027666371e-06,0.012373429888512255,0.4982166511459236,0.5017833488540764,kperiod_sum
0,-1,2,8.473581448109614e-06,0.012373429888512255,0.498193618363,0.501806381637,kperiod_sum
0,-1,3,8.350383217092805e-06,0.012373429888512255,0.4982067979949577,0.5017932020050423,kperiod_sum
0,-1,4,8.375354983547467e-06,0.012373429888512255,0.4982041187228642,0.5017958812771358,kperiod_sum
0,-1,5,8.86664021704231e-06,0.012373429888512255,0.4981521975998542,0.5018478024001458,kperiod_sum
0,-1,6,8.812798544322043e-06,0.012373429888512255,0.4981578164158803,0.5018421835841197,kperiod_sum
0,-1,7,7.626509443969809e-06,0.012373429888512255,0.49828628357579696,0.501713716424203,kperiod_sum
0,-1,8,9.185316277182666e-06,0.012373429888512255,0.498119284848376,0.501880715151624,kperiod_sum
0,-1,9,8.438599138460567e-06,0.012373429888512255,0.4981973509417257,0.5018026490582743,kperiod_sum
0,-1,10,8.464114994188865e-06,0.012373429888512255,0.498194627662922,0.501805372337078,kperiod_sum
0,-1,11,7.767262579116974e-06,0.012373429888512255,0.4982705419246505,0.5017294580753495,kperiod_sum
0,-1,12,8.637796717392288e-06,0.012373429888512255,0.4981761988467097,0.5018238011532903,kperiod_sum
0,-1,13,8.760069008284522e-06,0.012373429888512255,0.4981633358319427,0.5018366641680573,kperiod_sum
0,-1,14,8.531487154439521e-06,0.012373429888512255,0.4981874567721549,0.5018125432278451,kperiod_sum
0,-1,15,8.620874418430181e-06,0.012373429888512255,0.4981779862221063,0.5018220137778937,kperiod_sum
0,-1,16,2.9924213082455076e-06,0.012373429888512255,0.498926535515411,0.501073464484589,kperiod_sum
0,-1,17,8.096889985387268e-06,0.012373429888512255,0.4982342258860507,0.5017657741139493,kperiod_sum
0,-1,18,8.58079493240016e-06,0.012373429888512255,0.4981822265279361,0.5018177734720639,kperiod_sum
0,-1,19,2.6496457916747043e-06,0.012373429888512255,0.49898988634832964,0.5010101136516704,kperiod_sum
1,-1,0,3.544810392219766e-07,0.012373429888512255,0.4996305352892165,0.5003694647107835,kperiod_sum
1,-1,1,3.6383331697420473e-07,0.012373429888512255,0.4996256932227453,0.5003743067772547,kperiod_sum
1,-1,2,3.5847621501217123e-07,0.012373429888512255,0.49962845909833264,0.5003715409016674,kperiod_sum
1,-1,3,3.595799629052543e-07,0.012373429888512255,0.49962788755098564,0.5003721124490144,kperiod_sum
1,-1,4,3.808488814316391e-07,0.012373429888512255,0.49961704054275835,0.5003829594572416,kperiod_sum
1,-1,5,3.784431571118852e-07,0.012373429888512255,0.4996182519869017,0.5003817480130983,kperiod_sum
1,-1,6,3.2699698768734466e-07,0.012373429888512255,0.49964514711885977,0.5003548528811402,kperiod_sum
1,-1,7,3.9467477306320833e-07,0.012373429888512255,0.49961015125551467,0.5003898487444853,kperiod_sum
1,-1,8,3.621944914988795e-07,0.012373429888512255,0.49962653717478234,0.5003734628252177,kperiod_sum
1,-1,9,3.6332000078465045e-07,0.012373429888512255,0.49962595736226867,0.5003740426377313,kperiod_sum
1,-1,10,3.3321431973654115e-07,0.012373429888512255,0.4996417895198342,0.5003582104801658,kperiod_sum
1,-1,11,3.7104210474092627e-07,0.012373429888512255,0.4996220032597172,0.5003779967402828,kperiod_sum
1,-1,12,3.661930898513077e-07,0.012373429888512255,0.4996244813335897,0.5003755186664103,kperiod_sum
1,-1,13,3.7025675485580224e-07,0.012373429888512255,0.49962240350659526,0.5003775964934047,kperiod_sum
1,-1,14,1.2647831042489345e-07,0.012373429888512255,0.4997793090628716,0.5002206909371284,kperiod_sum
1,-1,15,3.472938708615203e-07,0.012373429888512255,0.49963429995137365,0.5003657000486263,kperiod_sum
1,-1,16,3.684016624760922e-07,0.012373429888512255,0.49962335062756225,0.5003766493724378,kperiod_sum
1,-1,17,1.1183881001297636e-07,0.012373429888512255,0.4997924738923638,0.5002075261076362,kperiod_sum
1,-1,18,1.221576482168807e-06,0.012373429888512255,0.49931413800020563,0.5006858619997944,kperiod_sum
1,-1,19,2.901961218326754e-07,0.012373429888512255,0.4996657108631334,0.5003342891368666,kperiod_sum
2,-1,0,1.8644045707283396e-08,0.012373429888512255,0.4999152681756752,0.5000847318243248,kperiod_sum
2,-1,1,1.913703715494819e-08,0.012373429888512255,0.49991415523259985,0.5000858447674001,kperiod_sum
2,-1,2,1.8854742667162582e-08,0.012373429888512255,0.49991479074225476,0.5000852092577452,kperiod_sum
2,-1,3,1.8913094190775582e-08,0.012373429888512255,0.49991465899127896,0.500085341008721,kperiod_sum
2,-1,4,2.003284738094635e-08,0.012373429888512255,0.49991216900186997,0.50008783099813,kperiod_sum
2,-1,5,1.7195820467552637e-08,0.012373429888512255,0.4999186255754675,0.5000813744245325,kperiod_sum
2,-1,6,2.0761023500348586e-08,0.012373429888512255,0.4999105869604996,0.5000894130395004,kperiod_sum
2,-1,7,1.9049436428275612e-08,0.012373429888512255,0.4999143519374333,0.5000856480625667,kperiod_sum
2,-1,8,1.910891405110249e-08,0.012373429888512255,0.49991421833318295,0.500085781666817,kperiod_sum
2,-1,9,1.7524494955178938e-08,0.012373429888512255,0.4999178515768372,0.5000821484231628,kperiod_sum
2,-1,10,1.9517620719611274e-08,0.012373429888512255,0.49991330582574045,0.5000866941742595,kperiod_sum
2,-1,11,1.9475713941563554e-08,0.012373429888512255,0.49991339894717124,0.5000866010528288,kperiod_sum
2,-1,12,6.6353634586846515e-09,0.012373429888512255,0.49994945143437297,0.500050548565627,kperiod_sum
2,-1,13,1.8263788581496244e-08,0.012373429888512255,0.49991613670688273,0.5000838632931173,kperiod_sum
2,-1,14,1.937677488461631e-08,0.012373429888512255,0.4999136191997191,0.5000863808002809,kperiod_sum
2,-1,15,5.866047947389319e-09,0.012373429888512255,0.49995247202834514,0.5000475279716549,kperiod_sum
2,-1,16,7.734122202673887e-08,0.012373429888512255,0.49982742336824737,0.5001725766317526,kperiod_sum
2,-1,17,1.825047213355191e-08,0.012373429888512255,0.4999161672850757,0.5000838327149243,kperiod_sum
2,-1,18,1.2438309659246195e-06,0.012373429888512255,0.4993079187379761,0.5006920812620239,kperiod_sum
2,-1,19,1.0814806342462903e-06,0.012373429888512255,0.4993546641510278,0.5006453358489722,kperiod_sum
3,-1,0,1.0725468513328452e-09,0.012373429888512255,0.4999796771506221,0.5000203228493779,kperiod_sum
3,-1,1,1.1009131606343204e-09,0.012373429888512255,0.49997941015717795,0.500020589842822,kperiod_sum
3,-1,2,1.0846714526557833e-09,0.012373429888512255,0.4999795626026078,0.5000204373973922,kperiod_sum
3,-1,3,1.088031165163983e-09,0.012373429888512255,0.49997953097495396,0.500020469025046,kperiod_sum
3,-1,4,1.1524419418762478e-09,0.012373429888512255,0.4999789338087822,0.5000210661912178,kperiod_sum
3,-1,5,9.892218044704748e-10,0.012373429888512255,0.49998048253788574,0.5000195174621143,kperiod_sum
3,-1,6,1.1943311339912555e-09,0.012373429888512255,0.49997855436724103,0.500021445632759,kperiod_sum
3,-1,7,1.0958569052199607e-09,0.012373429888512255,0.4999794574945835,0.5000205425054165,kperiod_sum
3,-1,8,1.0992810661747398e-09,0.012373429888512255,0.49997942542496254,0.5000205745750375,kperiod_sum
3,-1,9,1.008146566228163e-09,0.012373429888512255,0.49998029672923683,0.5000197032707632,kperiod_sum
3,-1,10,1.122819137666653e-09,0.012373429888512255,0.49997920631769643,0.5000207936823036,kperiod_sum
3,-1,11,3.815888605096518e-10,0.012373429888512255,0.49998787799788946,0.5000121220021105,kperiod_sum
3,-1,12,1.114693437553882e-09,0.012373429888512255,0.4999792816956624,0.5000207183043376,kperiod_sum
3,-1,13,3.373370582870905e-10,0.012373429888512255,0.49998860252617794,0.5000113974738221,kperiod_sum
3,-1,14,4.84955725577052e-09,0.012373429888512255,0.49995678569595503,0.500043214304045,kperiod_sum
3,-1,15,1.1424355461642221e-09,0.012373429888512255,0.4999790254653105,0.5000209745346895,kperiod_sum
3,-1,16,7.87561049375718e-08,0.012373429888512255,0.4998258519612049,0.5001741480387951,kperiod_sum
3,-1,17,6.84467527656274e-08,0.012373429888512255,0.49983764977345446,0.5001623502265455,kperiod_sum
3,-1,18,1.0308013572712937e-06,0.012373429888512255,0.49936996610960227,0.5006300338903977,kperiod_sum
3,-1,19,1.0449866777895167e-06,0.012373429888512255,0.49936564583363396,0.500634354166366,kperiod_sum
4,-1,0,6.436321475788987e-11,0.012373429888512255,0.499995021536071,0.500004978463929,kperiod_sum
4,-1,1,6.509063288362427e-11,0.012373429888512255,0.4999949934771637,0.5000050065228363,kperiod_sum
4,-1,2,6.52923715094289e-11,0.012373429888512255,0.4999949857288525,0.5000050142711475,kperiod_sum
4,-1,3,6.915698014253736e-11,0.012373429888512255,0.49999483946617795,0.500005160533822,kperiod_sum
4,-1,4,5.936341418433244e-11,0.012373429888512255,0.49999521881153164,0.5000047811884684,kperiod_sum
4,-1,5,7.167046955913748e-11,0.012373429888512255,0.4999947465294491,0.5000052534705509,kperiod_sum
4,-1,6,6.576179600870091e-11,0.012373429888512255,0.49999496774078833,0.5000050322592117,kperiod_sum
4,-1,7,6.596713175710533e-11,0.012373429888512255,0.4999949598843849,0.5000050401156151,kperiod_sum
4,-1,8,6.04991057251425e-11,0.012373429888512255,0.49999517329030585,0.5000048267096942,kperiod_sum
4,-1,9,6.737980173809888e-11,0.012373429888512255,0.4999949062032987,0.5000050937967013,kperiod_sum
4,-1,10,2.289978207059562e-11,0.012373429888512255,0.4999970304401625,0.5000029695598375,kperiod_sum
4,-1,11,2.0244306231376186e-11,0.012373429888512255,0.4999972079254599,0.5000027920745401,kperiod_sum
4,-1,12,3.033439499589008e-10,0.012373429888512255,0.499989192028782,0.500010807971218,kperiod_sum
4,-1,13,7.142996194531293e-11,0.012373429888512255,0.4999947553428381,0.5000052446571619,kperiod_sum
4,-1,14,4.938368713958141e-09,0.012373429888512255,0.4999563917921418,0.5000436082078582,kperiod_sum
4,-1,15,4.291452293525566e-09,0.012373429888512255,0.4999593483084378,0.5000406516915622,kperiod_sum
4,-1,16,6.522438639189332e-08,0.012373429888512255,0.4998415174408941,0.5001584825591059,kperiod_sum
4,-1,17,6.612631052727025e-08,0.012373429888512255,0.4998404254528903,0.5001595745471097,kperiod_sum
4,-1,18,1.2234623741114171e-06,0.012373429888512255,0.4993136087815008,0.5006863912184992,kperiod_sum
4,-1,19,1.2219284996839442e-06,0.012373429888512255,0.49931403918611283,0.5006859608138872,kperiod_sum
5,-1,0,3.98701072157337e-12,0.012373429888512255,0.4999987609094789,0.5000012390905211,kperiod_sum
5,-1,1,3.9994008105281866e-12,0.012373429888512255,0.49999875899190516,0.5000012410080948,kperiod_sum
5,-1,2,4.236111461608516e-12,0.012373429888512255,0.4999987227965964,0.5000012772034036,kperiod_sum
5,-1,3,3.6362912680942826e-12,0.012373429888512255,0.49999881667379387,0.5000011833262061,kperiod_sum
5,-1,4,4.389888452749346e-12,0.012373429888512255,0.4999986997977621,0.5000013002022379,kperiod_sum
5,-1,5,4.028077871254255e-12,0.012373429888512255,0.49999875454100506,0.5000012454589949,kperiod_sum
5,-1,6,3.7057357182845866e-12,0.012373429888512255,0.49999880540796116,0.5000011945920388,kperiod_sum
5,-1,7,4.127298502965005e-12,0.012373429888512255,0.49999873931138195,0.500001260688618,kperiod_sum
5,-1,8,1.4027778938441316e-12,0.012373429888512255,0.4999992650249383,0.5000007349750617,kperiod_sum
5,-1,9,1.24020793634827e-12,0.012373429888512255,0.4999993089511554,0.5000006910488446,kperiod_sum
5,-1,10,1.8962731385130383e-11,0.012373429888512255,0.4999972977323216,0.5000027022676784,kperiod_sum
5,-1,11,4.464728586839329e-12,0.012373429888512255,0.4999986887717218,0.5000013112282782,kperiod_sum
5,-1,12,3.089007050149917e-10,0.012373429888512255,0.49998909348683596,0.500010906513164,kperiod_sum
5,-1,13,2.684279798437217e-10,0.012373429888512255,0.4999898330589019,0.5000101669410981,kperiod_sum
5,-1,14,4.089181293576161e-09,0.012373429888512255,0.4999603178985853,0.5000396821014147,kperiod_sum
5,-1,15,4.145795406973463e-09,0.012373429888512255,0.4999600441461973,0.5000399558538027,kperiod_sum
5,-1,16,7.746227099758585e-08,0.012373429888512255,0.49982728836857415,0.5001727116314258,kperiod_sum
5,-1,17,7.73727993674811e-08,0.012373429888512255,0.49982738814128,0.50017261185872,kperiod_sum
5,-1,18,1.225850172370535e-06,0.012373429888512255,0.49931293930260146,0.5006870606973985,kperiod_sum
5,-1,19,4.210067571563947e-07,0.012373429888512255,0.49959735622631674,0.5004026437736833,kperiod_sum
6,-1,0,2.466027382297398e-13,0.012373429888512255,0.4999996917758367,0.5000003082241633,kperiod_sum
6,-1,1,2.4750201887968617e-13,0.012373429888512255,0.49999969129886146,0.5000003087011385,kperiod_sum
6,-1,2,2.618905092788282e-13,0.012373429888512255,0.49999968229582425,0.5000003177041757,kperiod_sum
6,-1,3,2.715827562838058e-13,0.012373429888512255,0.49999967657522093,0.5000003234247791,kperiod_sum
6,-1,4,2.292166456641098e-13,0.012373429888512255,0.49999970284422035,0.5000002971557796,kperiod_sum
6,-1,5,2.5529578451255475e-13,0.012373429888512255,0.4999996864035936,0.5000003135964064,kperiod_sum
6,-1,6,8.693046282814976e-14,0.012373429888512255,0.49999981717081043,0.5000001828291896,kperiod_sum
6,-1,7,7.653877531765829e-14,0.012373429888512255,0.4999998280973811,0.5000001719026189,kperiod_sum
6,-1,8,1.1852518966293247e-12,0.012373429888512255,0.499999324415898,0.500000675584102,kperiod_sum
6,-1,9,2.7897684162780936e-13,0.012373429888512255,0.4999996721889308,0.5000003278110692,kperiod_sum
6,-1,10,1.9310153476226332e-11,0.012373429888512255,0.4999972730927067,0.5000027269072933,kperiod_sum
6,-1,11,1.6779977407566094e-11,0.012373429888512255,0.4999974580134343,0.5000025419865657,kperiod_sum
6,-1,12,2.557723033369541e-10,0.012373429888512255,0.49999007562410913,0.5000099243758909,kperiod_sum
6,-1,13,2.593144698970207e-10,0.012373429888512255,0.4999900071386345,0.5000099928613655,kperiod_sum
6,-1,14,4.857173563355133e-09,0.012373429888512255,0.49995675177486665,0.5000432482251334,kperiod_sum
6,-1,15,4.851684254347788e-09,0.012373429888512255,0.49995677621961354,0.5000432237803865,kperiod_sum
6,-1,16,7.761299722908178e-08,0.012373429888512255,0.4998271204191923,0.5001728795808077,kperiod_sum
6,-1,17,2.651226468364243e-08,0.012373429888512255,0.49989895847566124,0.5001010415243388,kperiod_sum
6,-1,18,3.7983133938102043e-07,0.012373429888512255,0.4996175524754025,0.5003824475245975,kperiod_sum
6,-1,19,1.2083059988565736e-06,0.012373429888512255,0.4993178735712911,0.5006821264287089,kperiod_sum
7,-1,0,1.538769112130467e-14,0.012373429888512255,0.4999999230173994,0.5000000769826006,kperiod_sum
7,-1,1,1.6286971771251048e-14,0.012373429888512255,0.4999999207723326,0.5000000792276674,kperiod_sum
7,-1,2,1.4288570326925767e-14,0.012373429888512255,0.49999992589644626,0.5000000741035537,kperiod_sum
7,-1,3,1.588729148238599e-14,0.012373429888512255,0.4999999217966753,0.5000000782033247,kperiod_sum
7,-1,4,5.295763827461997e-15,0.012373429888512255,0.4999999544062683,0.5000000455937317,kperiod_sum
7,-1,5,4.7961634663806766e-15,0.012373429888512255,0.49999995713107837,0.5000000428689216,kperiod_sum
7,-1,6,7.414069358446796e-14,0.012373429888512255,0.4999998311029006,0.5000001688970994,kperiod_sum
7,-1,7,1.7486012637846216e-14,0.012373429888512255,0.49999991804698274,0.5000000819530173,kperiod_sum
7,-1,8,1.2070344723724702e-12,0.012373429888512255,0.4999993182557363,0.5000006817442637,kperiod_sum
7,-1,9,1.0487610779819078e-12,0.012373429888512255,0.4999993644876506,0.5000006355123494,kperiod_sum
7,-1,10,1.5988910195829933e-11,0.012373429888512255,0.4999975186652248,0.5000024813347752,kperiod_sum
7,-1,11,1.6210333075861173e-11,0.012373429888512255,0.4999975015408925,0.5000024984591075,kperiod_sum
7,-1,12,3.038206686234446e-10,0.012373429888512255,0.49998918353776833,0.5000108164622317,kperiod_sum
7,-1,13,3.034793416567538e-10,0.012373429888512255,0.4999891896176579,0.5000108103823421,kperiod_sum
7,-1,14,4.866617409060581e-09,0.012373429888512255,0.49995670975103734,0.5000432902489627,kperiod_sum
7,-1,15,1.6601571117824677e-09,0.012373429888512255,0.4999747156926406,0.5000252843073594,kperiod_sum
7,-1,16,2.3915081814873673e-08,0.012373429888512255,0.4999040351007651,0.5000959648992349,kperiod_sum
7,-1,17,7.650588172980477e-08,0.012373429888512255,0.49982835787365687,0.5001716421263431,kperiod_sum
7,-1,18,3.23853662786977e-07,0.012373429888512255,0.4996468567848945,0.5003531432151055,kperiod_sum
7,-1,19,1.075933251493133e-06,0.012373429888512255,0.499356321382053,0.500643678617947,kperiod_sum
8,-1,0,9.992007221626409e-16,0.012373429888512255,0.49999998077836216,0.5000000192216378,kperiod_sum
8,-1,1,9.992007221626409e-16,0.012373429888512255,0.4999999814972149,0.5000000185027851,kperiod_sum
8,-1,2,9.992007221626409e-16,0.012373429888512255,0.49999998047356686,0.5000000195264331,kperiod_sum
8,-1,3,2.997602166487923e-16,0.012373429888512255,0.4999999886157158,0.5000000113842842,kperiod_sum
8,-1,4,2.997602166487923e-16,0.012373429888512255,0.4999999892960668,0.5000000107039332,kperiod_sum
8,-1,5,4.596323321948148e-15,0.012373429888512255,0.499999957775658,0.500000042224342,kperiod_sum
8,-1,6,9.992007221626409e-16,0.012373429888512255,0.49999997951173003,0.50000002048827,kperiod_sum
8,-1,7,6.554756737386924e-14,0.012373429888512255,0.49999984112093077,0.5000001588790692,kperiod_sum
8,-1,8,9.993006422348571e-13,0.012373429888512255,0.49999937965125363,0.5000006203487464,kperiod_sum
8,-1,9,1.0130896122007016e-12,0.012373429888512255,0.4999993753699854,0.5000006246300146,kperiod_sum
8,-1,10,1.8992707406795262e-11,0.012373429888512255,0.49999729560889605,0.500002704391104,kperiod_sum
8,-1,11,1.8971424431413197e-11,0.012373429888512255,0.4999972971269102,0.5000027028730898,kperiod_sum
